year,state,county,division_yield,division_noaa,data_item,value,cv,temp_gs,pcpn_gs,county_padded,fips_full,GDD_GS,KDD_GS,TMAX_AVG_GS,PREC_GS,CHD_GS,GDD_SGF,KDD_SGF,TMAX_AVG_SGF,PREC_SGF,CHD_SGF
2009,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.0,,22.37037037037037,376.42799999999994,053,27053,1288.3,26.1,22.402677595628415,376.5,8.0,472.87000000000006,5.009999999999998,25.875869565217396,126.8,3.0
2010,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160.8,,23.722222222222225,682.752,053,27053,1507.2199999999998,80.55999999999999,23.77573770491803,682.56,16.0,639.24,52.08999999999999,29.520434782608692,224.15,9.0
2011,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",141.8,,22.546296296296294,611.8860000000001,053,27053,1432.5599999999997,85.20000000000002,22.59502732240437,611.9499999999999,16.0,641.64,59.81,29.30086956521739,229.89000000000004,8.0
2012,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164.0,,24.574074074074076,592.3279999999999,053,27053,1578.58,142.46,24.621967213114754,591.9999999999999,31.0,643.6600000000001,90.52999999999999,29.996086956521744,138.65,17.0
2013,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",154.7,,22.009259259259263,581.914,053,27053,1438.67,84.67,22.059836065573773,582.11,21.0,520.97,26.620000000000005,27.01152173913044,126.89,7.0
2014,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138.4,,21.62962962962963,729.9959999999999,053,27053,1333.3099999999997,8.660000000000004,21.670218579234977,729.9799999999998,3.0,512.5400000000001,5.950000000000003,26.573913043478257,86.16999999999999,2.0
2015,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.5,,23.01851851851852,625.856,053,27053,1444.65,23.379999999999992,23.02950819672131,625.85,7.0,553.6400000000001,12.829999999999998,27.569347826086958,210.51,4.0
2016,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",186.6,,23.138888888888886,746.506,053,27053,1534.06,53.069999999999986,23.18169398907104,746.8599999999999,12.0,583.79,31.519999999999996,28.125434782608696,263.35,7.0
2017,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.0,,22.81481481481482,602.742,053,27053,1374.7800000000002,43.54999999999998,22.838087431693985,602.85,13.0,523.24,19.72,27.174130434782604,156.38,5.0
2018,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.1,,22.759259259259263,551.6879999999999,053,27053,1593.8700000000001,84.07000000000001,22.882076502732236,546.0900000000001,17.0,575.88,27.529999999999998,28.140869565217393,128.42000000000002,10.0
2019,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",141.2,,21.925925925925924,733.298,053,27053,1340.7099999999998,25.530000000000005,21.952786885245896,733.51,5.0,567.3199999999999,16.410000000000004,27.534782608695654,186.88999999999996,2.0
2020,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.7,2.7,22.89814814814814,485.39399999999995,053,27053,1470.0700000000004,80.47999999999999,22.991912568306002,474.76999999999987,18.0,579.6299999999999,38.07000000000001,28.38434782608695,142.49,9.0
2021,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156.3,5.6,24.26851851851852,402.59000000000003,053,27053,1614.8399999999997,137.92999999999998,24.320928961748635,423.19999999999993,33.0,591.21,47.539999999999985,28.924130434782608,70.25999999999999,13.0
2022,27,053,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170.5,4.0,22.824074074074076,389.89,053,27053,1507.4299999999996,88.24000000000001,22.852513661202188,385.86999999999995,19.0,583.19,38.56999999999999,28.335434782608694,93.13,10.0
2023,27,053,nan,6,,,,24.25,391.15999999999997,053,27053,1661.4099999999999,132.45999999999998,24.279125683060105,376.1099999999999,31.0,561.1,50.75999999999999,28.403695652173916,118.97999999999999,8.0
1926,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.0,,22.10185185185185,507.746,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1927,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,,22.037037037037038,447.294,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1928,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.0,,22.14814814814815,667.2579999999999,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1929,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.0,,22.38888888888889,455.676,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1930,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,,24.40740740740741,509.7779999999999,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1931,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,,24.972222222222218,454.40599999999995,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1932,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.0,,23.814814814814813,537.464,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1933,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,,24.59259259259259,526.288,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1934,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.0,,24.86111111111111,496.82399999999996,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1935,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.0,,22.166666666666668,570.2299999999999,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1936,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,,24.574074074074076,437.13399999999996,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1937,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.0,,23.73148148148148,414.02,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1938,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.0,,22.73148148148148,858.5200000000001,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1939,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",53.0,,24.555555555555557,373.38,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1940,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",54.0,,22.712962962962962,490.728,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1941,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",50.0,,24.407407407407405,574.548,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1942,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",54.0,,22.537037037037038,682.244,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1943,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",60.0,,22.444444444444443,490.47399999999993,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1944,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",57.0,,22.759259259259256,603.758,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1945,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,,21.166666666666668,674.116,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1946,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",57.0,,22.694444444444443,552.1959999999999,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1947,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",53.0,,22.259259259259263,598.424,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1948,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",54.0,,24.287037037037038,389.12799999999993,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1949,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",52.0,,23.76851851851852,339.09,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1950,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,,20.74074074074074,670.0519999999999,055,27055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1951,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.0,,20.73148148148148,721.6139999999999,055,27055,1141.49,7.479999999999997,20.77688524590164,721.6000000000003,4.0,460.66,7.16,25.673478260869565,264.28000000000003,4.0
1952,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",58.0,,22.88888888888889,544.5759999999999,055,27055,1348.32,51.400000000000006,22.91437158469946,544.38,19.0,525.72,27.79,27.55391304347826,172.78000000000003,8.0
1953,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",59.0,,22.259259259259256,642.874,055,27055,1339.7800000000002,58.87,22.301693989071047,643.1299999999999,17.0,511.14,7.449999999999996,26.65869565217392,300.82,4.0
1954,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",65.0,,22.537037037037038,695.452,055,27055,1346.2800000000002,39.71000000000001,22.569398907103828,695.38,15.0,525.6600000000001,20.690000000000005,27.64413043478261,92.77000000000001,8.0
1955,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",58.0,,24.962962962962962,497.332,055,27055,1568.3799999999999,150.14000000000001,25.022732240437158,497.26000000000005,33.0,651.6600000000001,95.92000000000002,30.442608695652176,170.37,22.0
1956,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",75.0,,22.314814814814813,485.90199999999993,055,27055,1279.2100000000003,44.030000000000015,22.351475409836063,485.77000000000004,16.0,495.59999999999997,10.400000000000002,26.457826086956516,146.05999999999997,5.0
1957,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",76.0,,21.833333333333332,669.036,055,27055,1300.9399999999998,31.519999999999996,21.87956284153005,669.1,8.0,574.93,29.089999999999996,28.134130434782605,245.49,7.0
1958,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",66.0,,22.444444444444443,383.0319999999999,055,27055,1215.8500000000001,21.64,22.492677595628415,383.1999999999999,5.0,508.8299999999999,15.07,27.181304347826085,136.40999999999997,3.0
1959,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",73.0,,23.055555555555554,729.9960000000001,055,27055,1437.9899999999998,41.769999999999996,23.09863387978142,729.7900000000002,16.0,511.79999999999995,11.850000000000005,26.916956521739138,164.05,3.0
1960,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",69.0,,22.314814814814813,742.188,055,27055,1343.2799999999995,45.59,22.343715846994538,742.0200000000001,14.0,509.77,20.019999999999996,27.151521739130434,136.09,5.0
1961,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",79.0,,21.787037037037038,464.058,055,27055,1262.25,32.269999999999996,21.833060109289622,464.24,7.0,510.8,10.32,27.013913043478258,144.66,1.0
1962,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",76.0,,21.675925925925924,587.756,055,27055,1278.01,11.27,21.726338797814208,587.62,2.0,453.23,3.34,25.351304347826083,124.22999999999999,1.0
1963,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",89.0,,22.833333333333332,467.106,055,27055,1332.5500000000002,49.21000000000002,22.847923497267754,466.90999999999985,14.0,540.31,18.540000000000006,27.66108695652174,172.20000000000002,4.0
1964,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",74.0,,23.537037037037038,506.72999999999996,055,27055,1441.6999999999996,132.57999999999998,23.593060109289617,506.79999999999995,31.0,580.75,100.47,29.19391304347827,53.38,20.0
1965,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",84.0,,21.453703703703706,821.1819999999999,055,27055,1227.4399999999998,30.7,21.504480874316936,821.1500000000001,8.0,513.2199999999999,27.98,27.168695652173913,132.60999999999999,8.0
1966,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",101.0,,22.009259259259256,373.63399999999996,055,27055,1246.2900000000002,69.07999999999998,22.046338797814208,373.77,18.0,535.7299999999999,40.81999999999999,27.89282608695652,129.16,7.0
1967,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",86.0,,21.425925925925927,408.94000000000005,055,27055,1130.69,17.180000000000003,21.4607650273224,408.5899999999999,6.0,459.99,11.770000000000003,26.0504347826087,59.44,4.0
1968,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",100.0,,22.509259259259256,743.712,055,27055,1277.5600000000002,48.44999999999999,22.53562841530055,743.4599999999999,11.0,518.4100000000001,13.249999999999993,27.046086956521737,138.78,3.0
1969,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",102.0,,22.40740740740741,516.1279999999999,055,27055,1266.5,25.319999999999997,22.460109289617485,516.2299999999999,11.0,536.46,14.379999999999995,27.379347826086956,116.05000000000001,6.0
1970,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",104.0,,23.12037037037037,617.4739999999999,055,27055,1431.1700000000003,57.28999999999999,23.16071038251366,617.3799999999999,14.0,553.87,36.49,28.28934782608696,125.4,9.0
1971,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",105.0,,23.0,468.88399999999996,055,27055,1299.1499999999999,42.68000000000001,23.008415300546442,468.8400000000001,12.0,443.31,3.5399999999999956,25.883478260869563,113.53,1.0
1972,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.0,,21.98148148148148,719.582,055,27055,1299.7999999999997,52.31999999999999,22.031857923497274,719.67,18.0,462.02000000000004,13.57,25.432608695652174,219.29,5.0
1973,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",115.0,,21.972222222222225,715.01,055,27055,1351.98,52.06999999999998,22.00978142076503,715.37,14.0,547.27,24.459999999999994,27.67304347826087,142.77999999999997,7.0
1974,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",88.8,,22.01851851851852,540.2579999999999,055,27055,1203.6300000000006,50.05999999999999,22.053879781420765,540.49,10.0,557.92,47.209999999999994,28.159130434782607,105.28,9.0
1975,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",104.0,,21.990740740740744,498.602,055,27055,1308.0100000000004,79.36000000000001,22.053606557377048,498.51000000000016,23.0,560.5300000000001,57.11,28.822391304347825,69.12,18.0
1976,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",89.7,,23.88888888888889,377.698,055,27055,1346.09,90.17000000000002,23.91754098360656,377.61999999999995,28.0,533.09,47.920000000000016,28.523695652173917,75.46999999999998,16.0
1977,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129.8,,24.296296296296294,604.266,055,27055,1524.3799999999999,75.22000000000001,24.328469945355195,603.8799999999999,15.0,553.64,46.400000000000006,28.216304347826092,177.03000000000003,8.0
1978,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",115.0,,23.037037037037038,774.4459999999999,055,27055,1372.2699999999998,64.17999999999999,23.05464480874317,774.6899999999999,13.0,495.41,16.300000000000008,26.671086956521737,268.23,3.0
1979,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126.0,,21.888888888888886,553.72,055,27055,1276.6299999999999,20.510000000000005,21.932185792349724,553.68,4.0,506.20000000000005,13.880000000000006,26.91065217391304,170.76999999999998,2.0
1980,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",110.0,,23.583333333333332,756.6659999999999,055,27055,1461.1200000000003,90.86000000000001,23.62896174863388,756.8100000000001,21.0,583.37,54.17,28.97304347826087,218.06,12.0
1981,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130.0,,22.509259259259256,738.6319999999998,055,27055,1289.8199999999997,23.960000000000008,22.525901639344262,738.96,7.0,541.83,19.290000000000006,26.99478260869565,302.2,6.0
1982,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",118.0,,21.777777777777782,537.4639999999999,055,27055,1270.23,36.49999999999999,21.821639344262294,537.4000000000001,8.0,546.68,30.079999999999995,27.687391304347823,113.12000000000002,5.0
1983,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",117.0,,22.60185185185185,689.3559999999999,055,27055,1438.4599999999996,132.97,22.64546448087432,689.21,33.0,628.48,78.21000000000001,30.016956521739125,110.79000000000002,20.0
1984,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128.0,,22.638888888888886,625.602,055,27055,1313.26,51.84000000000002,22.680218579234975,625.4800000000002,14.0,545.28,28.980000000000008,27.981739130434786,119.91,8.0
1985,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",123.0,,23.23148148148148,522.732,055,27055,1392.5900000000004,59.45999999999999,23.27437158469945,522.9000000000001,13.0,529.71,33.64,28.331086956521744,94.59,8.0
1986,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148.0,,22.944444444444446,724.4079999999999,055,27055,1365.7900000000002,41.00000000000001,22.965191256830607,723.91,7.0,533.12,27.900000000000013,27.20021739130435,196.78,5.0
1987,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",137.0,,24.462962962962962,625.602,055,27055,1554.5599999999995,99.78,24.5084699453552,625.7499999999999,21.0,616.9300000000001,57.760000000000005,28.885,288.61,11.0
1988,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",74.0,,25.64814814814815,448.30999999999995,055,27055,1632.5200000000002,237.02999999999997,25.702295081967222,448.25000000000006,39.0,666.2800000000001,138.1,31.61195652173913,129.89999999999998,20.0
1989,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135.0,,22.611111111111114,393.192,055,27055,1329.7700000000002,65.00999999999998,22.666120218579234,393.37,18.0,580.21,59.67999999999998,28.857608695652175,102.70000000000002,15.0
1990,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",143.0,,22.537037037037038,745.7439999999999,055,27055,1384.28,31.48,22.56502732240437,746.0000000000001,8.0,501.65000000000003,14.549999999999994,26.627826086956524,169.66000000000003,4.0
1991,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",136.0,,23.296296296296294,654.3039999999999,055,27055,1524.5400000000002,69.25,23.33770491803279,654.2199999999998,21.0,514.67,19.289999999999996,26.813913043478266,168.04999999999998,5.0
1992,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128.0,,21.10185185185185,606.298,055,27055,1088.45,15.5,21.135027322404373,606.57,6.0,397.15999999999997,6.790000000000003,24.21978260869566,157.43,1.0
1993,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",85.0,,20.703703703703706,883.158,055,27055,1155.0499999999995,12.54,20.759344262295084,883.0500000000001,5.0,491.5400000000001,4.559999999999999,25.661956521739132,234.14,3.0
1994,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144.0,,22.5,672.592,055,27055,1316.9699999999998,27.709999999999997,22.52459016393442,672.6899999999999,5.0,429.46000000000004,2.210000000000001,24.604565217391308,231.59000000000003,0.0
1995,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114.0,,22.68518518518518,518.16,055,27055,1429.57,105.09,22.739945355191256,518.03,24.0,598.91,58.48000000000001,28.63239130434783,140.95,10.0
1996,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",136.0,,21.453703703703706,404.368,055,27055,1199.0,33.88,21.480273224043714,404.42999999999995,7.0,492.19,10.510000000000005,26.71586956521739,66.3,3.0
1997,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142.0,,21.65740740740741,597.916,055,27055,1215.88,27.979999999999997,21.678907103825132,597.86,2.0,491.27000000000004,20.099999999999998,26.071739130434782,235.31,1.0
1998,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162.0,,24.101851851851848,692.404,055,27055,1523.5999999999997,43.249999999999986,24.144043715846998,692.4100000000001,11.0,533.9100000000001,11.559999999999999,27.283913043478265,224.52999999999997,4.0
1999,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.0,,23.0,761.2379999999999,055,27055,1390.4199999999998,67.52,23.027540983606563,760.9799999999999,11.0,572.68,49.08,28.03260869565218,284.29,5.0
2000,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138.0,,22.48148148148148,687.832,055,27055,1325.6000000000004,18.34,22.529999999999994,687.9200000000003,5.0,526.16,9.120000000000001,26.945217391304343,142.3,2.0
2001,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133.0,,23.23148148148148,688.3399999999999,055,27055,1399.83,89.24,23.274426229508194,688.54,25.0,596.5899999999999,71.28,29.470217391304345,78.04000000000002,19.0
2002,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162.0,,23.037037037037038,574.548,055,27055,1454.4899999999998,71.75999999999999,23.072732240437155,574.7100000000002,19.0,587.49,44.81000000000001,28.526304347826088,141.60000000000002,9.0
2003,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153.0,,22.962962962962962,442.97599999999994,055,27055,1345.5900000000001,65.07999999999998,22.999289617486344,443.03999999999985,17.0,532.22,14.009999999999991,27.525,89.24000000000002,5.0
2004,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166.0,,22.509259259259256,812.8000000000001,055,27055,1254.1999999999998,9.32,22.519398907103827,812.5400000000001,1.0,455.00999999999993,3.129999999999999,25.490434782608695,181.85,0.0
2005,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.0,,23.888888888888886,600.2019999999999,055,27055,1529.3900000000003,86.38000000000002,23.893278688524582,600.0300000000002,19.0,578.5,57.06000000000002,28.556739130434785,173.32,12.0
2006,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166.0,,23.240740740740744,641.8579999999998,055,27055,1430.11,75.10000000000001,23.26278688524591,641.5499999999998,19.0,612.62,63.640000000000015,29.254782608695656,110.19999999999999,17.0
2007,27,055,09,9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160.0,,23.527777777777775,856.742,055,27055,1523.87,57.11999999999999,23.56502732240438,856.66,17.0,565.78,27.339999999999996,28.20282608695652,221.27,7.0
