year,state,county,division_yield,division_noaa,data_item,value,cv,temp_gs,pcpn_gs,fips,tmax_m01,tmax_m02,tmax_m03,tmax_m04,tmax_m05,tmax_m06,tmax_m07,tmax_m08,tmax_m09,tmax_m10,tmax_m11,tmax_m12,prcp_m01,prcp_m02,prcp_m03,prcp_m04,prcp_m05,prcp_m06,prcp_m07,prcp_m08,prcp_m09,prcp_m10,prcp_m11,prcp_m12
1932,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19.0,,22.15740740740741,338.3279999999999,27041,,,,,,,,,,,,,,,,,,,,,,,,
1933,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",17.0,,22.85185185185185,343.408,27041,,,,,,,,,,,,,,,,,,,,,,,,
1934,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",9.0,,22.972222222222225,326.39,27041,,,,,,,,,,,,,,,,,,,,,,,,
1935,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,,20.55555555555556,503.174,27041,,,,,,,,,,,,,,,,,,,,,,,,
1936,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",8.0,,23.037037037037035,260.09599999999995,27041,,,,,,,,,,,,,,,,,,,,,,,,
1937,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.0,,21.59259259259259,547.8779999999999,27041,,,,,,,,,,,,,,,,,,,,,,,,
1938,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.0,,21.85185185185185,540.512,27041,,,,,,,,,,,,,,,,,,,,,,,,
1939,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,,22.0,395.224,27041,,,,,,,,,,,,,,,,,,,,,,,,
1940,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.0,,21.314814814814817,366.776,27041,,,,,,,,,,,,,,,,,,,,,,,,
1941,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,,22.07407407407408,688.848,27041,,,,,,,,,,,,,,,,,,,,,,,,
1942,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.0,,20.34259259259259,610.8699999999999,27041,,,,,,,,,,,,,,,,,,,,,,,,
1943,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.0,,21.27777777777777,505.968,27041,,,,,,,,,,,,,,,,,,,,,,,,
1944,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,,20.944444444444443,542.0360000000001,27041,,,,,,,,,,,,,,,,,,,,,,,,
1945,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,,19.490740740740744,446.532,27041,,,,,,,,,,,,,,,,,,,,,,,,
1946,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,,21.194444444444446,467.868,27041,,,,,,,,,,,,,,,,,,,,,,,,
1947,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,,20.84259259259259,425.958,27041,,,,,,,,,,,,,,,,,,,,,,,,
1948,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.0,,22.740740740740744,463.042,27041,,,,,,,,,,,,,,,,,,,,,,,,
1949,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,,22.861111111111114,463.296,27041,,,,,,,,,,,,,,,,,,,,,,,,
1950,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,,19.648148148148145,450.596,27041,,,,,,,,,,,,,,,,,,,,,,,,
1951,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,,19.435185185185187,486.156,27041,-11.730967741935485,-5.414642857142858,-4.3587096774193546,7.981,20.63774193548387,21.49233333333333,26.259677419354837,23.06032258064516,17.119666666666667,11.470967741935485,-1.9433333333333331,-9.110967741935484,17.33,17.9,74.3,50.23,87.4,146.17000000000002,78.45,87.24,36.64,80.3,38.980000000000004,56.370000000000005
1952,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",46.0,,22.231481481481485,429.514,27041,-9.592258064516129,-3.3031034482758623,-2.4883870967741935,13.334333333333332,20.208709677419357,25.165666666666667,27.00741935483871,25.217741935483872,22.43166666666667,12.143870967741934,5.038333333333333,-3.898387096774193,33.879999999999995,29.54,34.55,15.88,51.589999999999996,106.32,122.58,119.03,13.78,1.79,18.68,8.32
1953,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.0,,21.064814814814813,500.888,27041,-7.601935483870967,-5.0075,1.4716129032258063,8.131333333333334,18.982580645161292,24.26966666666667,26.838709677419356,26.857741935483872,21.261000000000003,18.68290322580645,6.1273333333333335,-4.9074193548387095,18.41,23.580000000000002,32.3,81.86,68.89,169.67,36.02,130.10999999999999,14.46,16.88,29.950000000000003,31.169999999999998
1954,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.0,,20.287037037037035,547.116,27041,-12.246774193548386,0.8896428571428572,-0.7480645161290324,10.725999999999999,15.666774193548388,24.345333333333333,27.16774193548387,25.378709677419355,18.426333333333332,11.228064516129033,6.183666666666666,-3.4606451612903224,20.36,30.94,31.950000000000003,91.37,86.06,76.49,91.34,109.58,92.11,31.3,5.550000000000001,3.38
1955,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.0,,23.79629629629629,414.782,27041,-8.075806451612904,-7.340000000000001,-0.7709677419354839,17.26066666666667,22.909354838709675,24.051666666666666,29.313225806451616,27.9741935483871,21.203666666666667,15.01032258064516,-2.2676666666666665,-10.165806451612903,11.65,22.650000000000002,9.29,45.39,45.0,78.5,112.64,97.63,35.72,15.89,16.64,36.52
1956,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",47.0,,20.76851851851852,467.868,27041,-9.45516129032258,-7.07,-1.3506451612903227,8.246666666666666,18.41032258064516,27.126666666666665,24.919999999999998,25.65258064516129,20.295333333333335,17.745483870967742,2.8746666666666667,-3.11,26.71,6.94,29.509999999999998,66.25,97.35,69.44,85.85,128.97,20.080000000000002,35.06,68.17,13.55
1957,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,,20.7962962962963,743.712,27041,-11.27516129032258,-4.3082142857142856,1.3232258064516127,11.33,18.241935483870968,22.952333333333335,28.703225806451613,24.740000000000002,18.811333333333334,11.550967741935484,1.7336666666666667,-2.455161290322581,4.7,14.75,37.82,54.4,114.78999999999999,199.93,110.61,169.35999999999999,94.64999999999999,45.449999999999996,23.36,15.650000000000002
1958,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.0,,21.36111111111111,403.606,27041,-4.874193548387097,-6.396071428571429,2.478709677419355,12.915,21.324838709677422,21.087333333333333,24.925806451612903,26.717741935483872,21.163,15.081612903225805,3.7933333333333334,-8.01032258064516,14.24,6.61,10.200000000000001,75.32,40.83,77.3,68.47,87.36,54.470000000000006,20.259999999999998,67.67000000000002,4.69
1959,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.0,,22.59259259259259,483.61599999999993,27041,-10.90967741935484,-5.7625,4.9151612903225805,12.485000000000001,19.583870967741937,25.600666666666665,28.591290322580647,28.35225806451613,20.925333333333334,8.788387096774194,-2.2419999999999995,-0.3841935483870968,3.7199999999999998,9.58,3.23,15.379999999999999,174.9,98.84,53.629999999999995,87.43,53.510000000000005,46.85,9.88,25.86
1960,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.0,,21.33333333333333,483.616,27041,-8.067741935483872,-5.758275862068966,-3.807741935483871,9.725333333333333,19.4541935483871,22.738666666666667,28.087741935483873,27.006774193548388,21.009,14.854193548387098,3.918,-6.0125806451612895,15.430000000000001,3.79,15.620000000000001,77.61,55.400000000000006,109.47,59.14,136.86,45.0,32.160000000000004,27.599999999999998,16.52
1961,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",50.0,,21.12962962962963,448.31,27041,-7.35258064516129,-0.3757142857142858,5.341612903225807,7.545333333333333,17.924838709677417,27.051666666666666,26.32935483870968,28.442903225806454,19.451999999999998,14.717096774193548,2.720666666666667,-7.990645161290323,2.0300000000000002,2.2,10.21,60.18,62.419999999999995,47.269999999999996,114.4,62.18,101.77,28.229999999999997,17.259999999999998,22.799999999999997
1962,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,,20.35185185185185,703.072,27041,-10.492258064516129,-8.025714285714285,-1.1470967741935485,9.746333333333332,18.64483870967742,23.434666666666665,24.396129032258063,26.606774193548386,19.228666666666665,14.968709677419357,5.508666666666667,-3.966774193548387,20.18,34.76,25.17,35.99,178.87,78.25,247.0,63.559999999999995,99.64,15.36,9.530000000000001,4.17
1963,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",55.0,,21.98148148148148,466.852,27041,-12.672258064516129,-5.826785714285714,5.393225806451613,12.915666666666668,18.011935483870968,25.74566666666667,27.61064516129032,25.90838709677419,21.730666666666664,19.73,6.185666666666666,-9.330322580645161,8.379999999999999,8.7,30.82,56.339999999999996,81.25999999999999,103.4,83.31,74.2,68.36,30.53,17.45,20.509999999999998
1964,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,,22.04629629629629,505.4599999999999,27041,-4.17225806451613,-1.0617241379310345,-0.9787096774193548,11.983333333333333,22.133870967741935,25.245,29.269032258064517,24.471290322580646,19.204333333333334,13.991612903225807,3.3506666666666667,-9.606774193548388,8.280000000000001,3.0700000000000003,34.76,82.39,26.37,84.89,43.05,166.46,102.32,5.13,13.72,14.07
1965,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,,19.28703703703704,713.74,27041,-11.166129032258064,-7.545,-4.648709677419355,8.946333333333333,18.926129032258064,23.506333333333334,25.575483870967744,25.299354838709675,13.497000000000002,14.741935483870968,2.7893333333333334,-2.262258064516129,10.85,14.600000000000001,70.73,85.35,160.38,93.64999999999999,132.35999999999999,81.02,161.04,32.6,37.02,22.439999999999998
1966,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",58.0,,20.73148148148148,404.622,27041,-14.768064516129032,-6.8425,3.744516129032258,7.124333333333334,17.58225806451613,24.875,29.568064516129034,24.129032258064516,21.148333333333333,13.619677419354838,0.35000000000000003,-6.034516129032258,17.66,25.15,43.81,57.309999999999995,37.730000000000004,80.84,64.49,141.22,22.89,66.81,22.61,16.21
1967,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,,20.472222222222214,362.712,27041,-7.111290322580645,-8.825714285714286,1.4432258064516128,10.235666666666667,16.20193548387097,22.906000000000002,26.59032258064516,25.61774193548387,21.290666666666667,12.26741935483871,2.7036666666666664,-4.816774193548387,53.53,20.53,8.04,70.09,25.41,166.03,25.6,42.05,33.39,29.99,2.02,27.950000000000003
1968,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",47.0,,21.185185185185187,464.058,27041,-8.243870967741936,-6.471379310344827,8.421935483870968,12.930666666666667,16.601935483870967,24.109333333333332,26.60451612903226,26.338709677419356,20.51833333333333,13.62516129032258,2.649333333333333,-8.758387096774193,16.14,3.42,21.0,126.06,63.28,96.93,51.29,54.29,72.39,105.39999999999999,13.63,69.50999999999999
1969,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",51.0,,21.611111111111114,373.126,27041,-12.71967741935484,-5.715000000000001,-2.2893548387096776,12.320666666666666,19.77709677419355,20.429333333333332,26.48193548387097,29.137096774193548,21.513333333333332,9.782580645161291,2.8506666666666667,-5.422580645161291,77.28,19.07,10.41,73.18,83.86999999999999,54.230000000000004,92.36,7.37,62.220000000000006,83.77000000000001,21.06,36.35
1970,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,,22.064814814814813,316.23,27041,-12.930967741935484,-5.129642857142857,-1.7738709677419355,9.645333333333333,18.648387096774194,25.843666666666667,29.470645161290324,27.39483870967742,21.388666666666666,12.521935483870967,0.35133333333333333,-6.925806451612903,9.58,6.57,33.6,93.06,52.69,83.32000000000001,43.18,13.190000000000001,30.959999999999997,112.22,89.16,10.120000000000001
1971,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",53.0,,21.425925925925927,504.444,27041,-12.787419354838711,-5.910357142857143,0.2006451612903226,12.864333333333333,18.730967741935483,25.551,24.456774193548387,26.433870967741935,20.482000000000003,13.658709677419356,1.9683333333333333,-6.623225806451613,30.88,50.74,15.46,33.67,67.83,145.17000000000002,96.02,89.8,71.88,197.5,50.77,15.34
1972,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",50.0,,20.666666666666668,566.166,27041,-11.734838709677419,-8.993103448275862,-0.19290322580645156,8.647,19.990000000000002,24.859333333333332,25.39483870967742,25.58258064516129,19.511333333333333,11.202903225806452,0.7036666666666667,-10.034193548387098,28.57,17.67,48.42,56.92,150.2,64.76,200.01,74.36,19.94,47.25,33.18,47.75
1973,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",70.0,,21.453703703703702,410.464,27041,-6.097741935483871,-3.3592857142857144,6.3183870967741935,11.654,19.004193548387097,25.47233333333333,26.756129032258062,26.550967741935484,19.301666666666666,16.461935483870967,3.0636666666666668,-7.329032258064516,4.59,9.79,40.85,28.12,86.21,43.480000000000004,96.64,98.8,57.39,60.629999999999995,36.160000000000004,20.52
1974,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.4,,20.87962962962963,390.398,27041,-9.113548387096774,-4.610357142857143,-0.4922580645161291,11.773,15.946451612903225,24.540666666666667,29.60967741935484,24.044193548387096,19.365000000000002,15.149677419354838,3.2896666666666667,-2.2951612903225804,2.17,24.240000000000002,25.43,46.14,95.27000000000001,71.1,58.6,84.96,34.04,44.42,36.269999999999996,9.969999999999999
1975,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.8,,20.48148148148148,514.858,27041,-6.677096774193549,-7.154285714285714,-2.4370967741935483,4.797,21.122258064516128,23.6,29.252903225806453,25.820967741935487,18.338666666666665,14.893548387096773,4.795333333333333,-5.651612903225806,73.35,17.46,62.589999999999996,68.73,60.4,184.95,49.21,99.38,52.18,35.3,49.31,2.14
1976,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.9,,24.240740740740737,207.772,27041,-8.619032258064516,-0.22689655172413783,1.8787096774193546,16.18,20.613870967741935,27.132,29.331935483870968,28.977096774193548,23.209999999999997,11.26032258064516,0.18733333333333338,-7.720322580645161,33.1,16.82,41.61,22.52,10.56,99.42999999999999,44.2,12.89,17.990000000000002,2.34,4.63,9.91
1977,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",75.6,,22.63888888888889,572.262,27041,-15.157741935483871,-2.614642857142857,5.0277419354838715,16.434,24.71161290322581,24.753,28.062903225806455,22.864838709677418,18.948666666666668,13.547741935483872,1.0736666666666668,-9.459999999999999,22.29,29.880000000000003,78.23,72.41,110.4,73.25,96.96000000000001,102.99,116.21000000000001,82.42,100.65,42.21
1978,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",65.0,,22.01851851851852,517.3979999999999,27041,-12.636129032258063,-8.636071428571428,1.2548387096774196,10.233333333333333,20.809677419354838,24.165000000000003,26.075806451612905,27.09258064516129,23.737333333333332,14.368709677419355,2.0513333333333335,-7.990645161290323,4.89,7.15,16.25,54.96,78.91,162.99,58.870000000000005,36.68,124.85,3.31,16.24,14.98
1979,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",69.0,,19.87962962962963,425.45,27041,-14.939677419354839,-10.670357142857142,-0.9674193548387097,6.948333333333333,15.915806451612903,23.70133333333333,26.13806451612903,23.763548387096773,22.782666666666668,12.114193548387098,1.9786666666666666,-1.0319354838709678,33.629999999999995,44.03,52.14,38.84,54.73,163.34,75.52,71.26,22.14,115.27000000000001,12.08,3.87
1980,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",65.0,,22.444444444444446,492.506,27041,-7.733870967741935,-6.661379310344828,-0.7374193548387097,15.632333333333333,22.937419354838706,24.079,27.92838709677419,24.687741935483874,19.462666666666667,10.824193548387097,5.816666666666666,-4.986129032258065,36.46,15.989999999999998,25.59,1.06,65.64,133.74,72.86,122.53,97.03999999999999,34.17,3.24,5.35
1981,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",93.0,,21.175925925925927,532.892,27041,-4.414193548387097,-1.6260714285714286,7.725806451612903,14.129333333333333,19.03,22.744000000000003,26.276774193548388,24.73225806451613,20.237666666666666,11.09258064516129,7.000333333333333,-7.402903225806452,8.700000000000001,28.630000000000003,13.16,69.00999999999999,74.21,171.67,94.57,101.5,21.92,87.66,18.41,19.98
1982,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",85.0,,20.76851851851852,476.25,27041,-14.826129032258065,-6.611071428571429,-0.5325806451612902,10.028333333333334,20.128709677419355,21.75,27.259354838709676,26.34967741935484,19.109666666666666,12.623225806451613,0.6676666666666667,-2.1361290322580646,53.0,10.9,58.91,52.38,82.58,84.38,105.86,79.19,71.91,105.24000000000001,31.24,14.93
1983,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",65.0,,21.78703703703704,467.36,27041,-5.049677419354839,-1.764642857142857,2.307741935483871,10.415,18.04612903225806,23.753666666666668,28.88258064516129,29.086129032258064,20.424,11.860967741935484,1.7476666666666667,-14.381290322580645,13.09,4.5600000000000005,53.99,14.079999999999998,39.25,146.14,98.03999999999999,108.62,61.32,50.29,74.18,18.46
1984,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",77.0,,21.34259259259259,533.3999999999999,27041,-8.065806451612904,0.24965517241379312,-0.8145161290322581,12.775,18.725483870967743,23.563,27.260322580645163,27.83967741935484,17.9,13.033548387096776,3.313,-6.548387096774194,22.07,19.62,22.330000000000002,66.83,66.66,179.19,57.89,105.53999999999999,57.370000000000005,195.18,1.75,21.83
1985,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",85.0,,20.944444444444443,567.4359999999999,27041,-9.049032258064516,-6.234642857142857,4.65483870967742,15.115666666666666,21.781935483870967,21.832333333333334,26.743225806451612,22.720322580645163,17.508333333333333,12.72967741935484,-3.173,-10.866129032258065,7.319999999999999,6.16,62.69,58.6,137.74,90.27,83.10000000000001,82.96,114.82000000000001,30.64,56.39,28.080000000000002
1986,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",89.0,,20.944444444444446,820.1659999999998,27041,-5.738387096774194,-7.303571428571429,3.4625806451612906,12.774666666666667,19.618387096774192,25.244666666666667,26.686774193548384,23.65806451612903,17.728333333333335,13.191935483870967,0.23800000000000013,-1.2851612903225804,22.88,26.62,18.330000000000002,152.44,95.33,161.68,135.47,144.16,131.01,6.61,41.08,2.24
1987,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",102.0,,23.80555555555556,342.138,27041,-3.5738709677419354,2.5435714285714286,5.459032258064516,18.67733333333333,22.429032258064513,26.912,28.17258064516129,25.107419354838708,21.526666666666664,11.39258064516129,5.984333333333334,-3.574193548387097,15.05,13.29,35.12,4.720000000000001,98.63,40.61,101.22,30.42,66.28999999999999,16.73,24.4,20.47
1988,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,,24.82407407407408,389.636,27041,-9.383870967741935,-7.586551724137931,3.0387096774193547,14.288666666666668,25.086129032258064,30.13266666666667,30.84709677419355,27.96548387096774,20.587,11.53516129032258,1.7186666666666668,-4.57516129032258,26.78,2.63,46.269999999999996,13.24,45.35,22.73,47.330000000000005,158.59,102.24000000000001,16.1,40.6,14.44
1989,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",67.0,,22.092592592592595,461.5179999999999,27041,-3.8364516129032262,-10.4075,-1.5535483870967741,10.750666666666666,20.19193548387097,24.321,29.773548387096774,26.666451612903224,20.829,15.27032258064516,0.7063333333333334,-9.67741935483871,19.8,13.26,38.25,49.17,71.84,66.56,36.51,143.89,93.42,32.2,23.18,6.62
1990,27,41,4.0,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",92.0,,21.611111111111114,437.1339999999999,27041,-0.9048387096774195,-2.0025,4.486129032258065,12.633666666666667,18.238709677419354,24.639333333333333,25.778387096774193,25.938064516129035,22.448,13.289032258064516,5.8919999999999995,-5.773225806451613,3.9499999999999997,11.790000000000001,60.05,52.22,57.07,151.13,52.54,69.91,54.19,79.75,4.55,13.360000000000001
