year,state,county,division_yield,division_noaa,data_item,value,cv,temp_gs,pcpn_gs,county_padded,fips_full,tmax_avg_jan,prcp_tot_jan,tmax_avg_feb,prcp_tot_feb,tmax_avg_mar,prcp_tot_mar,tmax_avg_apr,prcp_tot_apr,tmax_avg_may,prcp_tot_may,tmax_avg_jun,prcp_tot_jun,tmax_avg_jul,prcp_tot_jul,tmax_avg_aug,prcp_tot_aug,tmax_avg_sep,prcp_tot_sep,tmax_avg_oct,prcp_tot_oct,tmax_avg_nov,prcp_tot_nov,tmax_avg_dec,prcp_tot_dec
1965,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",81.7,,24.212962962962962,732.536,077,19077,-2.0835483870967737,23.91,-0.7246428571428571,44.91,-0.4706451612903226,94.17000000000003,15.474,112.92000000000002,25.08870967741936,95.4,26.405333333333328,132.64999999999998,29.198709677419355,63.38999999999999,28.645483870967748,80.14000000000001,20.462666666666667,247.92999999999998,19.116129032258065,30.65,9.74,30.069999999999997,5.743225806451614,33.79
1966,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",81.9,,23.87037037037037,427.736,077,19077,-5.8435483870967735,27.289999999999996,2.192857142857143,9.64,11.17290322580645,29.75,13.205666666666668,17.340000000000003,22.26193548387097,101.8,26.450000000000003,178.48999999999998,31.049677419354833,48.14,27.24516129032258,63.67,23.011,18.31,19.29096774193548,14.54,8.710666666666668,8.28,0.5587096774193545,20.69
1967,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",81.8,,23.768518518518515,625.8559999999999,077,19077,0.28161290322580645,27.44,0.7242857142857144,7.869999999999999,11.23516129032258,44.84,16.944666666666663,71.75000000000001,20.854516129032262,85.86000000000001,25.568333333333335,307.15000000000003,28.535161290322584,59.089999999999996,27.78516129032258,28.450000000000003,22.954333333333327,73.59,16.355806451612903,49.23,7.540000000000002,9.17,2.017741935483871,13.26
1968,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",83.1,,24.601851851851848,577.088,077,19077,-1.71290322580645,17.740000000000002,0.7272413793103449,6.58,13.874193548387098,26.099999999999998,17.161999999999995,120.39999999999999,20.710967741935484,62.30999999999999,28.753666666666664,96.7,29.36258064516129,66.19,28.530322580645173,120.18,23.075,111.28999999999998,18.26806451612903,111.49000000000001,6.488666666666668,38.13,-1.326774193548387,45.52999999999999
1969,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",92.1,,24.425925925925924,631.444,077,19077,-5.2532258064516135,27.279999999999998,0.3589285714285716,47.98,2.521612903225806,31.82,16.786666666666665,97.55,22.345483870967744,106.71,24.874333333333333,163.97,29.30774193548388,148.79999999999998,28.84645161290323,63.58,24.411666666666665,50.73,15.121290322580647,96.39,9.115999999999998,2.75,-0.788709677419355,43.86
1970,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",79.8,,25.39814814814815,505.46000000000004,077,19077,-6.295806451612903,5.77,3.6135714285714284,4.22,4.428387096774192,64.07,17.336333333333336,41.55,24.395161290322577,141.6,27.669999999999998,67.5,30.367096774193552,47.53000000000001,28.934838709677415,123.68,23.65366666666667,83.69999999999999,16.066129032258058,103.05999999999999,6.277666666666668,50.03,1.4629032258064514,24.52
1971,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",92.4,,25.222222222222218,446.78599999999994,077,19077,-4.410322580645161,41.080000000000005,-1.1510714285714285,75.23,5.424838709677419,27.17,17.874333333333333,40.57,20.42548387096774,141.09999999999997,30.057333333333347,141.85000000000002,27.972580645161283,51.05,28.823548387096775,40.12,26.125666666666667,32.19,20.473225806451612,101.35,8.533666666666667,95.13999999999999,0.560967741935484,27.490000000000002
1972,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.4,,24.18518518518518,804.9259999999999,077,19077,-3.0941935483870973,16.29,-1.0465517241379305,20.47,8.907741935483871,19.779999999999998,15.25966666666667,98.83,22.10903225806452,140.49999999999997,27.336333333333325,97.05,28.229677419354836,138.84,27.972580645161283,109.96999999999998,24.15,219.66000000000003,15.243225806451616,89.42,4.602333333333335,81.92,-3.8887096774193566,41.62
1973,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",105.2,,23.972222222222225,823.468,077,19077,-1.721935483870967,52.08,0.852857142857143,50.39,9.898064516129033,117.61,14.658666666666667,121.4,20.754838709677415,173.94000000000003,28.679666666666666,77.14999999999999,28.736774193548396,187.02000000000004,29.062258064516122,75.47999999999999,21.961,188.42,20.100645161290327,73.32000000000001,7.904333333333329,60.370000000000005,-1.9606451612903222,66.05
1974,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",62.0,,24.43518518518518,501.9039999999999,077,19077,-3.758387096774192,24.22,1.8421428571428575,21.759999999999998,10.349677419354839,26.28,17.226333333333333,86.73,20.543870967741938,172.56,26.482000000000003,71.28999999999999,33.68354838709678,18.47,26.406774193548387,100.42999999999998,22.275666666666666,52.7,18.495161290322578,88.01,8.141333333333334,32.77,1.2251612903225804,31.49
1975,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",72.5,,24.481481481481485,616.9659999999999,077,19077,-1.4483870967741939,44.10999999999999,-2.059642857142857,28.200000000000003,2.826129032258064,46.2,12.59033333333333,123.99,24.393225806451607,65.85,26.68166666666667,172.51,30.95129032258064,7.539999999999999,30.73774193548387,173.56,21.525,73.6,20.639677419354843,9.969999999999999,10.662666666666665,88.36,2.0651612903225804,10.719999999999999
1976,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",85.5,,25.51851851851852,414.7819999999999,077,19077,0.31903225806451624,1.59,6.9510344827586215,67.16,8.560645161290322,96.82999999999998,18.699333333333335,115.59,21.316451612903226,91.35,27.797666666666668,96.73,30.41967741935484,63.97,29.5,18.56,25.351000000000003,28.349999999999998,14.89548387096774,30.56,6.626666666666666,0.01,-0.13612903225806453,8.15
1977,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",55.9,,26.61111111111111,605.536,077,19077,-7.204516129032258,14.55,4.754642857142857,9.9,11.710967741935486,124.58000000000003,20.141333333333332,49.769999999999996,26.50774193548387,51.08,29.787666666666663,35.69,32.64483870967742,119.71000000000001,26.719032258064516,226.46999999999997,23.90866666666666,123.03000000000002,15.664838709677419,127.84999999999998,7.132333333333334,23.52,-1.4348387096774193,28.46
1978,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",107.1,,25.027777777777775,675.894,077,19077,-7.413225806451613,11.709999999999999,-4.984285714285714,29.600000000000005,5.3909677419354844,20.929999999999996,14.830666666666668,144.45999999999998,21.350322580645162,70.6,28.06133333333333,56.519999999999996,29.311935483870965,133.35000000000002,29.31677419354839,71.18,27.271333333333327,199.91000000000003,17.33290322580645,23.24,7.089666666666664,50.059999999999995,-1.842258064516129,24.979999999999997
1979,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",123.6,,24.277777777777775,536.702,077,19077,-9.890645161290323,47.93,-5.754642857142856,11.72,5.435806451612903,104.89000000000001,13.171666666666665,93.38000000000001,22.373548387096772,66.89,27.384,111.0,28.60645161290323,136.04,27.975161290322582,100.76,26.13166666666666,28.560000000000002,18.21129032258065,86.2,7.054333333333334,45.879999999999995,4.0441935483870965,5.529999999999999
1980,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",96.4,,26.222222222222218,457.454,077,19077,-1.3070967741935482,37.22,-1.8465517241379308,18.16,5.75774193548387,23.01,17.42066666666667,28.9,23.760645161290324,64.01,27.702000000000005,132.69,32.70935483870968,46.010000000000005,30.144838709677416,165.89000000000001,25.562333333333335,20.07,16.422258064516132,48.690000000000005,10.735666666666667,5.68,1.1751612903225808,19.099999999999998
1981,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",120.3,,25.425925925925924,541.5279999999999,077,19077,2.3687096774193552,2.9099999999999997,4.224285714285714,23.11,12.188709677419352,21.0,20.538999999999994,53.11999999999999,21.78903225806451,55.89999999999999,28.779333333333337,100.63999999999999,29.009677419354837,134.35999999999999,27.449354838709674,137.01000000000002,24.979999999999997,60.68000000000001,15.750967741935483,62.84000000000001,9.949666666666669,45.21999999999999,-0.7480645161290326,40.82
1982,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.3,,23.305555555555557,648.2079999999999,077,19077,-7.264193548387095,55.07,-1.2000000000000008,8.31,6.510645161290324,85.96000000000001,14.044999999999998,56.19,21.9241935483871,191.98999999999998,24.59133333333333,71.54999999999998,29.79,125.37999999999998,27.02548387096774,116.11,22.437000000000005,86.78999999999999,17.408709677419356,61.400000000000006,6.773666666666667,69.24,2.3954838709677415,115.22999999999999
1983,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",84.5,,24.703703703703706,522.478,077,19077,-0.3858064516129032,25.85,2.535357142857142,34.6,6.636451612903228,122.09000000000002,10.800333333333333,65.03999999999999,19.708709677419353,132.73,26.90433333333333,145.39000000000001,31.916774193548388,47.96000000000001,33.19096774193548,63.44,25.72666666666667,67.7,16.11064516129032,108.77,6.9639999999999995,128.77,-9.651290322580643,26.03
1984,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",109.0,,23.935185185185187,677.6719999999999,077,19077,-2.8983870967741927,15.649999999999999,5.741379310344827,14.6,2.8435483870967744,58.53,12.95166666666667,203.69,20.098387096774196,118.14,27.505000000000006,143.84,29.63774193548387,114.94000000000001,30.378064516129026,26.749999999999996,22.978666666666665,70.27,16.572580645161292,121.31,9.445333333333332,45.67000000000001,2.51741935483871,60.18999999999998
1985,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122.4,,24.453703703703706,464.31199999999995,077,19077,-3.7519354838709673,14.809999999999999,-1.4996428571428562,29.48,11.226451612903226,54.97999999999999,18.290333333333333,51.87,24.211612903225806,70.45,26.018666666666665,104.25,29.547741935483874,71.16000000000001,26.297419354838702,60.16,22.397666666666666,106.67,16.281935483870967,68.07000000000001,2.2440000000000007,19.19,-5.381290322580645,22.330000000000002
1986,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126.0,,24.89814814814815,916.6859999999999,077,19077,2.513548387096774,0.18,-1.7489285714285712,33.44,11.811612903225809,70.92999999999999,17.983666666666668,139.37000000000003,22.59709677419355,153.29000000000005,28.43899999999999,197.81,30.221935483870983,149.67000000000002,25.85451612903226,132.14000000000001,24.287000000000003,144.28,16.712580645161292,107.88000000000001,6.070000000000002,29.229999999999997,0.9425806451612905,21.410000000000004
1987,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130.6,,25.907407407407405,726.9479999999999,077,19077,1.7948387096774197,1.83,8.365357142857144,4.25,11.20225806451613,67.21,19.288333333333334,52.779999999999994,25.67741935483871,124.17000000000002,29.926333333333332,67.37,29.94161290322581,164.34,26.205161290322586,243.21,24.405666666666665,75.30999999999999,15.699032258064515,23.41,10.65766666666667,51.67,1.831290322580645,33.519999999999996
1988,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",93.5,,27.407407407407405,393.44599999999997,077,19077,-2.2190322580645154,12.1,0.05551724137931094,9.040000000000001,11.82967741935484,6.24,17.67433333333333,27.51,27.087741935483873,33.35,31.697000000000003,34.839999999999996,30.87290322580645,97.24,31.92290322580645,83.44,25.1,117.21,15.258387096774193,5.000000000000001,9.314333333333334,78.51,3.6474193548387093,21.54
1989,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135.9,,24.583333333333332,566.674,077,19077,4.583225806451614,25.27,-4.433214285714286,19.71,7.478064516129031,12.62,18.022333333333332,41.13,23.05096774193548,83.14,25.94433333333334,122.84,30.02903225806451,95.72,27.781612903225803,72.71000000000001,22.715666666666667,151.01,18.59612903225807,66.66,8.312333333333333,1.37,-4.086774193548387,8.559999999999999
1990,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121.0,,24.212962962962962,634.9999999999999,077,19077,4.920967741935484,12.879999999999999,4.338571428571428,10.79,9.937096774193547,138.34,15.780333333333335,20.61,19.9216129032258,147.53,27.153999999999996,203.62,27.89806451612903,160.01999999999998,28.075806451612905,73.33999999999999,26.439666666666664,29.68,18.65258064516129,32.93,11.903333333333334,44.33,-1.5725806451612898,26.560000000000002
1991,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121.2,,24.98148148148148,652.272,077,19077,-5.192258064516128,27.04,5.474999999999997,5.51,11.386451612903228,114.91,17.073666666666668,187.15999999999997,23.40548387096774,110.34000000000002,28.25133333333333,144.59,29.24161290322581,50.919999999999995,28.021290322580647,104.91999999999997,23.971999999999994,54.53000000000001,17.290322580645157,73.4,2.5503333333333336,86.93000000000002,2.479032258064517,43.57
1992,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",147.2,,22.944444444444443,649.2239999999999,077,19077,3.4458064516129046,23.799999999999997,5.717931034482758,30.01,10.923548387096773,60.290000000000006,14.168666666666667,83.67,23.09870967741936,44.5,27.043000000000003,18.05,25.72935483870968,211.59999999999997,24.731290322580644,61.84,22.878666666666664,229.79999999999995,17.95548387096774,16.290000000000003,3.6613333333333333,79.75000000000003,0.42064516129032264,52.940000000000005
1993,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",81.6,,22.314814814814813,950.4680000000001,077,19077,-3.189677419354838,24.270000000000003,-3.7896428571428573,37.47,4.8822580645161295,60.83,13.334999999999997,49.92,20.90032258064516,162.73999999999998,25.367000000000008,173.63,27.03387096774193,253.21999999999997,27.24645161290323,242.79000000000002,20.05833333333333,67.88,15.798064516129031,37.05,6.269666666666667,21.17,1.8122580645161297,11.920000000000002
1994,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.5,,24.76851851851852,473.96399999999994,077,19077,-5.472903225806451,20.92,-1.629285714285714,21.39,11.284516129032259,1.87,17.57,53.15,23.563225806451616,37.09,27.426000000000002,150.28,27.812903225806455,57.67000000000001,27.26967741935484,95.86,24.941333333333326,80.02,18.445806451612906,81.08,9.386333333333335,32.9,1.5764516129032258,30.1
1995,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",119.5,,23.777777777777775,574.5479999999999,077,19077,-2.910967741935484,19.07,3.195357142857143,14.6,8.098064516129032,92.01,13.761000000000001,119.5,19.28,150.45999999999998,26.432,63.74000000000001,29.80258064516129,101.09,30.391290322580645,72.63,22.992000000000008,67.39,17.026451612903227,43.01,5.046333333333334,31.569999999999997,0.019032258064515743,10.37
1996,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",134.4,,22.814814814814813,695.9599999999999,077,19077,-3.659032258064516,44.57,1.6717241379310344,3.37,6.32225806451613,43.17,15.524999999999999,43.78,18.84548387096774,183.51000000000002,26.50133333333333,154.24999999999997,27.66806451612903,135.68,26.604193548387094,94.72999999999999,21.708333333333336,84.03999999999999,18.063548387096766,77.44,2.823333333333333,79.74000000000001,-2.1670967741935487,17.099999999999998
1997,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121.1,,23.88888888888889,439.928,077,19077,-3.7519354838709673,19.45,0.8564285714285714,22.93,10.27516129032258,42.65,13.222333333333337,97.10000000000002,19.434516129032257,85.67000000000002,28.598333333333333,90.89,29.646451612903224,32.04,27.425161290322574,54.42000000000001,24.951333333333334,80.13,18.082258064516132,93.00999999999998,5.254000000000001,44.16,0.9512903225806452,23.680000000000003
1998,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140.6,,25.037037037037038,778.5100000000001,077,19077,-0.6393548387096775,20.82,5.038928571428571,46.86,3.9545161290322577,77.86000000000001,15.518666666666666,72.44999999999999,24.659677419354836,127.94999999999999,25.072000000000003,274.98999999999995,29.165483870967744,168.88,28.154516129032267,109.31,27.675333333333334,24.78,18.272903225806452,78.74999999999997,10.309,28.839999999999996,4.648387096774193,11.57
1999,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",134.9,,24.009259259259256,748.03,077,19077,-2.75,20.35,5.615000000000001,23.52,8.83,18.960000000000004,15.152666666666667,166.91,21.228387096774195,137.45999999999998,25.82466666666667,184.19000000000003,30.97161290322581,110.92,27.29903225806452,103.2,23.562666666666665,45.36,18.684838709677418,12.63,14.435,23.87,3.44225806451613,14.79
2000,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",136.1,,25.444444444444443,403.3519999999999,077,19077,0.9535483870967739,6.5200000000000005,6.8451724137931045,56.959999999999994,13.078709677419353,14.67,17.42366666666667,35.550000000000004,24.74774193548388,62.199999999999996,26.72233333333333,121.84999999999998,27.758709677419358,131.78,29.07677419354839,31.869999999999997,26.914333333333335,20.1,19.74612903225806,37.29,5.106,52.66,-6.863225806451612,31.230000000000004
2001,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",127.9,,25.037037037037035,548.386,077,19077,-1.2341935483870967,35.739999999999995,-2.540714285714286,51.74,4.017741935483871,34.74,19.35433333333333,71.37,21.811612903225804,168.79999999999998,26.19166666666667,72.28,30.394516129032258,35.36000000000001,29.700000000000006,69.13,22.759999999999998,131.54000000000002,17.16258064516129,48.559999999999995,15.391666666666664,30.59,4.847741935483871,14.29
2002,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",149.0,,25.268518518518523,580.644,077,19077,4.289677419354837,9.43,4.767857142857143,27.98,5.916451612903226,18.419999999999995,16.560333333333332,96.60000000000001,21.01838709677419,109.61999999999999,29.297333333333334,63.690000000000005,31.21032258064517,86.26000000000002,27.993548387096773,177.21000000000004,25.572666666666656,46.86999999999999,13.607096774193549,99.22999999999999,7.249333333333334,3.68,4.711935483870968,0.06
2003,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135.9,,24.703703703703706,522.2239999999999,077,19077,-1.028709677419355,13.64,-0.005714285714285434,22.179999999999996,8.243870967741936,19.43,17.512666666666675,124.8,21.08483870967742,116.74000000000001,25.77033333333333,95.18999999999998,29.294193548387092,86.82,30.829032258064515,26.57,23.75266666666666,71.86999999999999,19.57774193548388,27.360000000000003,7.316666666666667,112.03,2.5900000000000003,24.11
2004,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",172.9,,24.231481481481485,631.952,077,19077,-2.5693548387096774,37.449999999999996,-1.0182758620689651,32.760000000000005,11.008387096774193,82.74000000000001,18.64733333333333,52.97,22.667741935483864,253.13,25.289999999999996,86.19,26.939354838709672,92.75999999999998,25.27838709677419,115.13000000000001,26.53533333333333,31.72,18.050322580645165,22.230000000000004,10.16366666666667,81.29,3.309354838709677,8.82
2005,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.2,,25.666666666666668,616.966,077,19077,-3.1638709677419365,30.13,4.815714285714286,37.080000000000005,9.696774193548386,23.02,19.01133333333333,91.75,21.37612903225806,142.38000000000002,28.273333333333333,133.71,30.107096774193543,96.95,28.411612903225805,82.19,26.839333333333332,69.78,18.667096774193546,10.429999999999998,10.938666666666661,46.7,-2.4832258064516126,34.379999999999995
2006,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159.2,,25.027777777777775,704.342,077,19077,5.424838709677419,14.25,3.7110714285714286,4.37,8.351935483870967,74.6,19.38266666666667,111.94,22.674838709677413,78.3,28.567,27.12,30.33516129032258,163.35,27.722580645161287,167.37999999999997,21.51066666666667,156.31,15.035806451612904,42.93000000000001,10.796666666666663,21.739999999999995,5.072258064516128,67.0
2007,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158.8,,25.314814814814813,853.1859999999999,077,19077,-0.5512903225806453,24.22,-3.9299999999999993,31.439999999999998,11.223548387096777,62.13000000000001,14.653,154.64,24.51,257.82,28.268999999999995,66.25,29.93032258064515,87.44,29.325483870967748,206.45000000000002,25.189000000000004,80.39999999999999,19.068709677419356,165.92999999999998,9.050666666666665,2.1799999999999997,-2.2664516129032255,46.39
2008,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.0,,23.564814814814813,874.776,077,19077,-3.2261290322580645,10.29,-2.898620689655172,20.860000000000003,6.4232258064516135,36.870000000000005,13.157,125.72000000000003,21.213870967741933,141.95999999999998,26.81466666666667,271.73999999999995,28.88612903225806,202.84,27.738064516129043,26.779999999999998,23.56566666666667,105.54999999999998,17.125806451612902,121.08,8.265333333333334,50.059999999999995,-1.9525806451612902,24.66
2009,19,077,04,4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173.4,,23.277777777777775,573.786,077,19077,-3.7470967741935484,16.96,3.6100000000000017,7.959999999999999,9.256451612903225,76.58999999999999,14.943999999999997,110.13000000000001,22.046774193548387,76.01,26.409333333333333,143.43,26.158709677419353,104.34,26.12225806451613,111.23,24.024333333333338,28.4,11.89516129032258,175.76000000000002,12.130333333333335,31.199999999999996,-2.849677419354838,65.52000000000001
